ASA [m^2/cm^3],CellV [A^3],Df,Di,Dif,NASA [m^2/cm^3],POAV [cm^3/g],POAVF,PONAV [cm^3/g],PONAVF,density [g/cm^3],MOFname,total_SA_volumetric,total_SA_gravimetric,total_POV_volumetric,total_POV_gravimetric,mc_CRY-chi-0-all,mc_CRY-chi-1-all,pure_uptake_CO2_298.00_1600000
0,3095.82,3.42264,4.13712,4.1139,54.984,0,0,0.0481485,0.07886,1.63785,FURFIJ01_clean,54.984,33.57083982,0.07886,0.0481485,2.8561,28.392,
0,3095.82,3.42264,4.1371,4.11394,55.9324,0,0,0.0481485,0.07886,1.63785,FURFIJ_clean,55.9324,34.14989163,0.07886,0.0481485,2.8561,28.392,
1435.72,8275.48,9.35961,10.33776,10.33776,0,0.434091,0.45792,0,0,1.05489,FURREQ_clean,1435.72,1361.013945,0.45792,0.434091,3.7249,11.7344,
1489.88,8723.24,10.47029,11.58923,11.58875,0,0.492851,0.49322,0,0,1.00075,FURROA_clean,1489.88,1488.763427,0.49322,0.492851,3.7249,11.7344,
877.41,815.497,4.14656,5.22313,5.21824,0,0.212411,0.31662,0,0,1.4906,FUSGOR_clean,877.41,588.6287401,0.31662,0.212411,3.5344,37.036,
1435.55,8167.7,9.2057,10.20459,10.20459,0,0.421794,0.45082,0,0,1.06882,FUSMEM_clean,1435.55,1343.116708,0.45082,0.421794,3.7249,11.7344,
1466.53,8388.35,9.48819,10.44819,10.44819,0,0.445392,0.46352,0,0,1.0407,FUSMIQ_clean,1466.53,1409.176516,0.46352,0.445392,3.7249,11.7344,
1463.05,8360.61,9.40181,10.39839,10.39839,0,0.440778,0.46024,0,0,1.04415,FUSMUC_clean,1463.05,1401.187569,0.46024,0.440778,3.7249,11.7344,
1496.4,8708.89,9.87565,10.83471,10.83471,0,0.481167,0.48232,0,0,1.0024,FUSNAJ_clean,1496.4,1492.817239,0.48232,0.481167,3.7249,11.7344,
934.922,16393.5,4.59542,6.74859,6.74676,0,0.253382,0.26654,0,0,1.05193,FUSQUH_clean,934.922,888.768264,0.26654,0.253382,3.5344,30.832,
2415.85,2863.04,5.03504,6.78768,6.78768,0,0.787244,0.6437,0,0,0.817663,FUTCAZ_clean,2415.85,2954.579087,0.6437,0.787244,2.4025,18.445,
1412.9,3509.89,8.60837,10.10622,10.10622,0,0.589216,0.51358,0,0,0.871632,FUTDII_clean,1412.9,1620.982249,0.51358,0.589216,3.3489,25.1808,
0,585.258,3.0983,4.40992,4.40285,130.988,0,0,0.0693661,0.11404,1.64403,FUTJOV_clean,130.988,79.6749451,0.11404,0.0693661,3.61,17.081,
1392.21,3266.81,5.39444,6.71846,6.71589,0,0.409552,0.40288,0,0,0.983709,FUTKEL_manual,1392.21,1415.2661,0.40288,0.409552,2.7225,27.72,
2174.29,4461.53,4.79581,7.46662,7.42523,0,0.570439,0.5762,0,0,1.0101,FUTYUQ_clean,2174.29,2152.549253,0.5762,0.570439,2.7225,22.484,
1747.88,3783.45,6.11185,6.70042,6.67865,0,0.56642,0.54196,0,0,0.956816,FUTZAX_clean,1747.88,1826.767111,0.54196,0.56642,2.7225,22.704,
1640.79,1678.75,4.08263,5.24587,5.23555,0,0.430161,0.4638,0,0,1.0782,FUTZEB_clean,1640.79,1521.786311,0.4638,0.430161,2.7225,22.704,
783.644,1589.85,4.28777,4.72075,4.72075,0,0.197726,0.32332,0,0,1.63519,FUTZOK_clean,783.644,479.2372752,0.32332,0.197726,1.44,28.896,
1516.07,11697.4,6.36524,9.30232,9.14367,54.7924,0.520007,0.46348,0.0299564,0.0267,0.891296,FUTZOL_clean,1570.8624,1762.447492,0.49018,0.5499634,2.7225,22.704,
1606.8,1772.34,4.41204,5.41797,5.39573,12.277,0.458977,0.46874,0.0325673,0.03326,1.02127,FUVBAB_clean,1619.077,1585.356468,0.502,0.4915443,2.7225,22.704,
1716.64,9126.15,6.59075,10.72258,10.6151,0,0.596275,0.5667,0,0,0.950401,FUVBOP_clean,1716.64,1806.227056,0.5667,0.596275,3.61,26.144,
417.906,3470.94,5.80728,6.89105,6.89105,0,0.0799295,0.13392,0,0,1.67548,FUVDEH03_clean,417.906,249.4246425,0.13392,0.0799295,2.7225,22.044,
380.956,3080.46,6.40041,7.30465,7.2683,0,0.0665939,0.12572,0,0,1.88786,FUVDEH05_clean,380.956,201.7925058,0.12572,0.0665939,2.7225,22.044,
339.597,2900.27,5.99656,6.60161,6.60161,0,0.0614279,0.10852,0,0,1.76662,FUVDEH06_clean,339.597,192.2297947,0.10852,0.0614279,2.7225,25.674,
333.61,2854.04,6.00286,6.60769,6.60769,0,0.0596802,0.10714,0,0,1.79524,FUVDEH07_clean,333.61,185.8303068,0.10714,0.0596802,2.7225,19.998,
323.677,2796.51,5.99281,6.59075,6.59075,0,0.0572219,0.10484,0,0,1.83217,FUVDEH08_clean,323.677,176.6631917,0.10484,0.0572219,2.7225,25.674,
443.257,3665.95,5.84289,7.0294,7.0294,0,0.0887573,0.1408,0,0,1.58635,FUVDEH09_clean,443.257,279.4194219,0.1408,0.0887573,2.7225,22.044,
426.541,3549.87,5.8578,6.87873,6.87873,0,0.084372,0.13822,0,0,1.63822,FUVDEH11_clean,426.541,260.3685708,0.13822,0.084372,2.7225,22.044,
418.048,3497.43,5.84346,6.7205,6.7205,0,0.0812373,0.13508,0,0,1.66278,FUVDEH12_clean,418.048,251.4151,0.13508,0.0812373,2.7225,22.044,
454.068,3437.41,6.05224,6.5322,6.5322,0,0.0833541,0.14102,0,0,1.69182,FUVDEH13_clean,454.068,268.3902543,0.14102,0.0833541,2.7225,22.044,
431.646,3639.15,5.8084,6.96664,6.96664,0,0.087758,0.14024,0,0,1.59803,FUVDEH_clean,431.646,270.1113246,0.14024,0.087758,2.7225,22.044,
327.423,2774.5,5.97328,6.56118,6.56118,0,0.056923,0.10512,0,0,1.8467,FUVFUZ_clean,327.423,177.3016733,0.10512,0.056923,2.7225,19.998,
318.09,2711.82,5.88333,6.44753,6.44753,0,0.053954,0.10194,0,0,1.88939,FUVGAG02_clean,318.09,168.3559244,0.10194,0.053954,2.7225,19.998,
324.052,2742.05,5.98796,6.54806,6.54806,0,0.0560111,0.10466,0,0,1.86856,FUVGAG_clean,324.052,173.4233849,0.10466,0.0560111,2.7225,19.998,
1703.43,6737.18,4.92598,7.45171,7.05573,0,0.472072,0.50446,0,0,1.06861,FUWFIO_clean,1703.43,1594.061444,0.50446,0.472072,2.8561,28.07653333,
0,4503.68,3.01418,7.24376,7.24376,995.248,0,0,0.254079,0.33034,1.30015,FUWFOU_clean,995.248,765.4870592,0.33034,0.254079,2.8561,31.6368,
1682.2,10076.2,6.2676,7.25313,7.10251,0,0.487454,0.51632,0,0,1.05922,FUWFUA_clean,1682.2,1588.149771,0.51632,0.487454,2.8561,29.29333333,
1813.89,40037.8,6.82806,11.99088,11.99088,0,0.652201,0.54208,0,0,0.831155,FUWMIU_clean,1813.89,2182.372722,0.54208,0.652201,3.61,17.328,
1981.82,11617.7,4.56532,11.3491,11.34892,0,0.76163,0.6246,0,0,0.820083,FUWQIZ_clean,1981.82,2416.609051,0.6246,0.76163,3.61,26.144,
927.66,1186.44,4.4337,4.76594,4.74254,0,0.234006,0.35048,0,0,1.49774,FUWXOL_SL,927.66,619.3731889,0.35048,0.234006,2.7225,25.08,
184.592,1028.06,3.86741,4.00169,4.00169,0,0.0850904,0.16878,0,0,1.98354,FUWYAY_clean,184.592,93.06189943,0.16878,0.0850904,2.4025,29.791,
419.838,12893.6,4.16045,4.8198,4.8198,0,0.09885,0.14354,0,0,1.4521,FUXCOS_clean,419.838,289.1247159,0.14354,0.09885,3.7249,23.4688,
1444.26,6257.85,8.68185,10.16266,10.16266,0,0.538907,0.48488,0,0,0.899748,FUXXIH_clean,1444.26,1605.182785,0.48488,0.538907,3.6481,30.4072,
1871.36,5607.31,11.12419,11.38543,11.3774,0,1.85404,0.8108,0,0,0.437316,FUYCIN_clean,1871.36,4279.193992,0.8108,1.85404,2.6569,33.6432,
995.31,7467.43,4.66248,6.42799,6.42799,0,0.260873,0.31456,0,0,1.2058,FUYKER_clean,995.31,825.4353956,0.31456,0.260873,2.4025,27.342,
0,1046.88,2.50265,4.5706,4.56535,334.935,0,0,0.0968031,0.17904,1.84953,FUYYAA_clean,334.935,181.0919531,0.17904,0.0968031,2.4548,29.3056,
0,4359.16,3.23595,5.06549,5.05633,305.733,0,0,0.107837,0.13474,1.24948,FUZKAN_clean,305.733,244.6881903,0.13474,0.107837,3.6481,38.6584,
0,4336.1,3.54387,4.74703,4.71052,486.967,0,0,0.302707,0.3088,1.02013,FUZPUN_clean,486.967,477.3577877,0.3088,0.302707,3.6481,36.3664,
0,6693.74,3.31833,6.19828,5.98559,744.201,0,0,0.223001,0.2607,1.16905,GABGOI_clean,744.201,636.5861169,0.2607,0.223001,2.7225,21.384,
1264.79,9040.51,3.85233,8.28187,8.28187,0,0.300654,0.4192,0,0,1.39429,GABYUG_clean,1264.79,907.1211871,0.4192,0.300654,2.8561,31.31232,
2081.58,8517.72,4.36115,6.66763,6.66763,0,0.53397,0.55808,0,0,1.04515,GACBOE_clean,2081.58,1991.6567,0.55808,0.53397,2.8561,29.068,
1844.8,3761,8.26373,8.56972,8.56972,0,0.666318,0.5826,0,0,0.874357,GACQAE_clean,1844.8,2109.893327,0.5826,0.666318,2.7225,25.542,
1532.29,1669.2,4.83802,8.41895,8.38301,0,0.402984,0.4889,0,0,1.2132,GADDOH_clean,1532.29,1263.015167,0.4889,0.402984,1.21,22.704,
0,8675.66,3.11049,7.77769,7.76571,1001.46,0,0,0.327327,0.32726,0.999796,GADHIF_clean,1001.46,1001.66434,0.32726,0.327327,2.7225,21.384,
904.903,2886.78,6.95114,8.25017,8.25017,0,0.197607,0.29624,0,0,1.49914,GADMAA01_clean,904.903,603.6147391,0.29624,0.197607,2.2095,28.4832,
895.013,2876.01,7.00364,8.30223,8.30223,0,0.198411,0.29856,0,0,1.50475,GADMAA_clean,895.013,594.7918259,0.29856,0.198411,2.2095,28.4832,
2148.26,7136.2,5.82029,10.38317,10.02176,0,0.867802,0.66408,0,0,0.765244,GAFROX_clean,2148.26,2807.28761,0.66408,0.867802,2.7225,22.704,
1321.12,2889.86,13.09101,13.27563,13.27563,0,0.376719,0.5773,0,0,1.53244,GAGSUF_clean,1321.12,862.1022683,0.5773,0.376719,1.69,53.573,
0,4358.16,3.29675,5.81126,5.81126,1031.33,0,0,0.226783,0.37516,1.65427,GAGTAM_clean,1031.33,623.4351104,0.37516,0.226783,1.69,38.5125,
0,4374.89,3.39362,5.67831,5.64059,1078.8,0,0,0.234256,0.38604,1.64794,GAGTEQ_clean,1078.8,654.6354843,0.38604,0.234256,1.69,42.406,
0,3074.55,2.84619,5.16363,5.16363,161.824,0,0,0.0573567,0.08382,1.46138,GAGXAP_clean,161.824,110.7336901,0.08382,0.0573567,3.6481,32.34266667,
1602.95,53655.1,11.53772,28.66522,28.66522,0,3.07929,0.85958,0,0,0.279149,GAGZEV_clean,1602.95,5742.273839,0.85958,3.07929,3.61,26.144,
1052.31,4792.15,8.89551,9.12806,9.12806,0,0.344553,0.3613,0,0,1.04861,GAHSEQ_clean,1052.31,1003.528481,0.3613,0.344553,1.2769,29.154,
2400.12,31703.4,7.17795,10.08038,10.08038,0,1.16326,0.68558,0,0,0.589363,GAHWIX_clean,2400.12,4072.396808,0.68558,1.16326,2.7225,22.704,
0,5091.98,3.0106,4.48784,4.231,177.474,0,0,0.0643508,0.10382,1.61335,GAJTUI_clean,177.474,110.0034091,0.10382,0.0643508,1.21,20.812,
0,5038.16,2.95293,4.41782,4.41208,160.837,0,0,0.053868,0.08902,1.65256,GAJVAQ_clean,160.837,97.32596698,0.08902,0.053868,1.5376,23.4608,
914.384,1562.75,4.28663,4.85568,4.65881,0,0.176437,0.27016,0,0,1.5312,GAJYUN_clean,914.384,597.1682341,0.27016,0.176437,1.2544,25.5696,
969.567,1577.67,4.28777,4.80464,4.80464,0,0.182872,0.28054,0,0,1.53408,GAJZEY_clean,969.567,632.0185388,0.28054,0.182872,1.2996,26.0262,
963.772,1556.08,4.18269,4.74189,4.74189,0,0.175771,0.27798,0,0,1.58149,GAJZIC_clean,963.772,609.407584,0.27798,0.175771,1.3689,26.7111,
959.371,1544.38,4.22431,4.76043,4.76043,0,0.171819,0.27888,0,0,1.6231,GAJZOI_clean,959.371,591.0732549,0.27888,0.171819,1.44,27.396,
908.55,1511.38,4.137,4.67022,4.66388,0,0.199383,0.2708,0,0,1.35819,GAJZUO_clean,908.55,668.9417534,0.2708,0.199383,1.4884,27.8526,
962.409,1542.15,4.21764,4.75047,4.75047,0,0.17392,0.27874,0,0,1.60269,GAKBAX_clean,962.409,600.496041,0.27874,0.17392,1.44,30.456,
1049.15,4218.32,6.97754,7.51924,7.50411,0,0.291556,0.34218,0,0,1.17363,GALCAZ_clean,1049.15,893.9359083,0.34218,0.291556,2.7225,21.714,
0,4084.53,3.43749,5.55868,5.55868,525.205,0,0,0.171483,0.21636,1.2617,GALFAB_clean,525.205,416.267734,0.21636,0.171483,3.5344,34.2912,
2062.05,4787.74,6.98688,7.13587,7.13339,0,0.703196,0.5807,0,0,0.8258,GALJAG_clean,2062.05,2497.03318,0.5807,0.703196,3.1684,48.9856,
0,2950.61,3.14009,4.58378,4.58378,390.368,0,0,0.149631,0.21972,1.46841,GAMSOD_clean,390.368,265.8440081,0.21972,0.149631,3.7249,22.581,
0,899.591,3.13094,4.94228,4.94228,455.844,0,0,0.14844,0.21378,1.44018,GAMTIY_clean,455.844,316.5187685,0.21378,0.14844,1.2769,27.2104,
0,2528.19,3.18947,4.06995,4.05011,22.9022,0,0,0.0213685,0.03418,1.59955,GAPDEH_clean,22.9022,14.31790191,0.03418,0.0213685,1.4003,12.4528,
0,692.792,2.78557,4.37066,4.33294,133.4,0,0,0.0768038,0.16612,2.16291,GAPMUI_clean,133.4,61.67616776,0.16612,0.0768038,1.9044,39.0402,
1669.07,3054.66,4.84778,6.6565,6.65444,0,0.279909,0.4883,0,0,1.74449,GAPNOD_clean,1669.07,956.7667341,0.4883,0.279909,1.9044,24.2673,
2080.88,29306.4,8.96976,20.25844,15.7736,0,1.42025,0.79522,0,0,0.559917,GAQYIH_clean,2080.88,3716.407968,0.79522,1.42025,2.8561,10.2752,
1084.39,3415.41,4.38006,5.58892,5.58663,0,0.334136,0.37968,0,0,1.1363,GARLAP_clean,1084.39,954.3166417,0.37968,0.334136,1.21,29.293,
1054.07,3375.17,4.38226,5.53835,5.51111,1.32121,0.32441,0.3743,0,0,1.15379,GARLET_clean,1055.39121,914.7168982,0.3743,0.32441,1.2769,30.0919,
1015.93,3328.75,4.30508,5.47258,5.46713,0.287065,0.311828,0.37168,0,0,1.19194,GARLUJ_clean,1016.217065,852.5740096,0.37168,0.311828,1.44,31.956,
1019.06,3318.79,4.29561,5.4678,5.44556,0,0.308814,0.37246,0,0,1.2061,GARMAQ_clean,1019.06,844.9216483,0.37246,0.308814,1.44,31.956,
0,5960.02,3.20385,4.88792,4.85882,594.975,0,0,0.22523,0.28924,1.2842,GARPAR_clean,594.975,463.3040025,0.28924,0.22523,3.7249,11.7344,
823.027,14096.3,4.73121,7.22233,7.22181,0,0.250179,0.26304,0,0,1.05141,GARQAU_clean,823.027,782.7840709,0.26304,0.250179,2.7225,21.384,
782.075,905.726,3.88796,4.38052,4.36788,0,0.173256,0.279,0,0,1.61033,GARSUQ_clean,782.075,485.6613241,0.279,0.173256,1.44,31.956,
864.971,913.277,3.94557,4.45838,4.41836,0,0.182535,0.29502,0,0,1.61624,GARTAX_clean,864.971,535.1748503,0.29502,0.182535,1.44,31.956,
825.439,903.121,3.87557,4.43647,4.43647,0,0.16836,0.27842,0,0,1.65372,GARTIF_clean,825.439,499.1407252,0.27842,0.16836,1.4884,28.2918,
1293.59,1950.11,4.02494,5.64924,5.64854,0,0.471028,0.43256,0,0,0.918331,GASSEB_clean,1293.59,1408.631528,0.43256,0.471028,2.7225,21.384,
1478.49,3689.22,6.36797,7.13166,7.11779,0,0.474566,0.50508,0,0,1.0643,GASSUR_clean,1478.49,1389.166588,0.50508,0.474566,2.7225,27.72,
0,1564.83,3.00882,3.98213,3.94648,13.6501,0,0,0.0315437,0.03898,1.23575,GATHAL_clean,13.6501,11.04600445,0.03898,0.0315437,1.8496,28.0704,
513.841,2033.6,3.91416,5.30344,5.17667,41.7746,0.203303,0.24146,0.0379225,0.04504,1.18769,GAVYAG_clean,555.6156,467.8119711,0.2865,0.2412255,2.7225,21.384,
0,3593.6,3.62459,5.14591,5.12156,482.829,0,0,0.213625,0.2568,1.20211,GAWCUF_clean,482.829,401.6512632,0.2568,0.213625,3.5344,31.584,
0,3057.01,2.70818,3.78954,3.78954,1.2477,0,0,0,0,1.56228,GAWMAU_clean,1.2477,0.798640449,0,0,3.61,16.92266667,
0,826.732,2.62342,4.49519,4.3428,143.294,0,0,0.0820576,0.1533,1.8682,GAWMOI_clean,143.294,76.70163794,0.1533,0.0820576,1.21,30.272,
1925.87,13963.9,7.82076,9.8596,9.8596,0,0.870681,0.6157,0,0,0.707147,GAWMOJ_clean,1925.87,2723.43657,0.6157,0.870681,2.7225,19.866,
1424.43,1301.98,3.80534,5.63603,5.63603,0,0.41237,0.5442,0,0,1.31969,GAXDIS10_clean,1424.43,1079.367124,0.5442,0.41237,2.8561,21.7672,
0,3284.31,3.052,5.08632,5.08632,234.396,0,0,0.100492,0.13148,1.30836,GAXGOD_clean,234.396,179.1525268,0.13148,0.100492,2.4025,31.16533333,
570.045,2364.33,4.52481,5.17093,5.06299,0,0.147371,0.20124,0,0,1.36553,GAXQIH_clean,570.045,417.4532965,0.20124,0.147371,3.6481,37.1304,
0,2752.43,3.00777,6.35613,6.2608,1098.61,0,0,0.347687,0.40378,1.16133,GAXWAF_clean,1098.61,945.9929564,0.40378,0.347687,1.8125,17.888,
0,1687.81,2.71207,4.40485,4.39684,275.39,0,0,0.117621,0.18434,1.56723,GAXWEJ_clean,275.39,175.7176675,0.18434,0.117621,2.079033333,24.6056,
1473.06,1874.29,5.17685,5.68191,5.68191,0,0.384462,0.49976,0,0,1.29989,GAYFUJ_clean,1473.06,1133.218965,0.49976,0.384462,2.8561,20.5504,
1843.75,14087.4,6.82289,9.58074,8.18091,0,0.627616,0.56494,0,0,0.900136,GAYPED_clean,1843.75,2048.30159,0.56494,0.627616,3.5344,30.44096,
0,3832.14,3.42545,5.89078,5.84551,714.466,0,0,0.243858,0.27702,1.13599,GAZLAW_clean,714.466,628.9368744,0.27702,0.243858,2.19965,28.9992,
1939.13,27636.7,9.34908,17.98452,17.97914,0,1.75402,0.81122,0,0,0.462491,GEBPEK_clean,1939.13,4192.795103,0.81122,1.75402,2.7225,22.704,
1345.64,6000.74,3.81582,10.13591,10.13591,0,0.335782,0.43558,0,0,1.29721,GEDDEA_clean,1345.64,1037.333971,0.43558,0.335782,3.6481,36.1372,
0,2744.74,3.30533,7.1997,7.1962,764.613,0,0,0.26433,0.3005,1.13684,GEDLIM_clean,764.613,672.5774955,0.3005,0.26433,2.7225,21.384,
732.277,1471.88,4.27212,6.03167,6.03167,0,0.182324,0.228,0,0,1.25052,GEDPAH_clean,732.277,585.5779996,0.228,0.182324,0.8649,18.1288,
2119.52,2862.07,4.98654,6.54643,6.54643,0,0.510971,0.53894,0,0,1.05474,GEDQIR_clean,2119.52,2009.518934,0.53894,0.510971,1.2996,30.3582,
2155.87,2796.5,4.67913,6.45005,6.43264,0,0.501136,0.54096,0,0,1.07947,GEDQOX_clean,2155.87,1997.156012,0.54096,0.501136,1.2996,30.3582,
0,2638.51,3.28289,5.54518,5.54518,798.148,0,0,0.232942,0.30584,1.31295,GEDREO_clean,798.148,607.9043376,0.30584,0.232942,1.2996,33.8238,
0,2435.94,3.45081,5.0096,4.98262,613.41,0,0,0.20556,0.25474,1.23925,GEDROY_clean,613.41,494.9848699,0.25474,0.20556,1.2996,30.3582,
1963.05,2698.56,4.23776,6.04452,6.03554,0,0.4634,0.51838,0,0,1.11864,GEDRUE_clean,1963.05,1754.854109,0.51838,0.4634,1.2996,30.3582,
1652.91,2579.88,3.82645,5.44628,5.44628,0,0.410424,0.48024,0,0,1.17011,GEDSAL_clean,1652.91,1412.61078,0.48024,0.410424,1.2996,30.3582,
2020.13,2726.74,4.23086,6.10424,6.10424,0,0.466975,0.51698,0,0,1.10708,GEDSOZ_clean,2020.13,1824.737146,0.51698,0.466975,1.2996,30.3582,
1109.26,2934.16,4.02613,6.8646,6.8646,0,0.315608,0.38122,0,0,1.20789,GEDSUF_clean,1109.26,918.3452136,0.38122,0.315608,1.2996,31.863,
0,4469.1,3.07239,5.01317,4.97334,475.04,0,0,0.158529,0.17978,1.13405,GEFFUT_clean,475.04,418.8880561,0.17978,0.158529,3.5344,34.1408,
1134.16,6258.15,5.83045,6.43441,6.39868,0.588031,0.302119,0.29944,0,0,0.991134,GEFZAU_clean,1134.748031,1144.898703,0.29944,0.302119,3.61,20.102,
0,10152.5,3.21984,4.72277,4.36436,341.085,0,0,0.133899,0.16454,1.22883,GEGBEB_clean,341.085,277.568907,0.16454,0.133899,3.153675,17.5636,
1800.99,8224.53,6.57358,10.73095,10.72652,84.0405,0.71023,0.5958,0.0512587,0.043,0.838883,GEGDED_clean,1885.0305,2247.071999,0.6388,0.7614887,3.61,26.144,
0,2021.78,3.53731,4.4734,4.46972,364.985,0,0,0.129989,0.19648,1.51151,GEGGEG01_clean,364.985,241.4704501,0.19648,0.129989,3.5344,32.336,
0,1992.42,3.51616,4.44976,4.44506,330.43,0,0,0.125324,0.19222,1.53378,GEGGIK01_clean,330.43,215.4350689,0.19222,0.125324,3.5344,32.336,
0,1994.54,3.51526,4.65392,4.65392,355.015,0,0,0.127863,0.1957,1.53055,GEGHAD_clean,355.015,231.9525661,0.1957,0.127863,3.6481,32.852,
0,3320.35,2.85269,7.85146,7.84347,989.326,0,0,0.344622,0.3726,1.08118,GEGSIW_clean,989.326,915.0428236,0.3726,0.344622,1,23.68,
0,3488.06,3.17954,5.44742,5.44742,556.693,0,0,0.168634,0.22716,1.34706,GEGWAS_clean,556.693,413.2651849,0.22716,0.168634,1.176,19.7888,
576.252,1053.81,3.83497,4.95342,4.95342,0,0.111243,0.2218,0,0,1.99384,GEJJEL01_clean,576.252,289.0161698,0.2218,0.111243,1.2996,31.3728,
0,1211.65,3.49419,4.60932,4.2137,578.496,0,0,0.186865,0.32886,1.75988,GEKVEZ_clean,578.496,328.7133214,0.32886,0.186865,2.166566667,25.80293333,
0,3375.59,2.59819,4.01632,4.00607,59.8784,0,0,0.0428355,0.06064,1.41565,GELJAJ_clean,59.8784,42.29746053,0.06064,0.0428355,2.7225,21.384,
0,773.13,2.55625,3.82815,3.82815,9.10758,0,0,0,0,1.43716,GELVEZ02_clean,9.10758,6.337206713,0,0,2.4025,31.992,
0,778.699,2.61776,3.84426,3.84187,19.665,0,0,0.0838613,0.11966,1.42688,GELVEZ_clean,19.665,13.78181767,0.11966,0.0838613,2.4025,31.992,
1982.86,2515.41,6.6386,8.05766,7.77412,0,0.835584,0.59228,0,0,0.708821,GETXEK_clean,1982.86,2797.405833,0.59228,0.835584,2.8561,21.9024,
0,2242.54,3.02065,4.59038,4.58239,213.534,0,0,0.0903989,0.15132,1.67391,GEVKID_clean,213.534,127.5659982,0.15132,0.0903989,2.8561,29.068,
442.201,1853.04,4.48576,4.82967,4.82967,0,0.105523,0.17904,0,0,1.6967,GEWXAJ_clean,442.201,260.6241528,0.17904,0.105523,3.61,28.652,
1780.2,18510.6,5.12774,7.97174,7.97174,0,0.401308,0.46292,0,0,1.15353,GEZRAG_clean,1780.2,1543.262854,0.46292,0.401308,3.5344,32.75712,
0,3581.83,3.41448,4.78674,4.67256,378.602,0,0,0.12847,0.22424,1.74547,GIDKOU_clean,378.602,216.9054753,0.22424,0.12847,2.7225,10.296,
0,2179.56,3.25577,5.12876,5.12145,634.947,0,0,0.159014,0.29504,1.85543,GIFFAE_clean,634.947,342.2101615,0.29504,0.159014,1.3689,23.2128,
0,2160.77,3.23803,5.10703,5.10703,614.362,0,0,0.152193,0.28634,1.88143,GIFFEI_clean,614.362,326.5399191,0.28634,0.152193,1.44,23.808,
983.047,507.563,4.31957,4.63167,4.63167,0,0.28048,0.35914,0,0,1.28045,GIFKEL_clean,983.047,767.7355617,0.35914,0.28048,3.2521,25.1538,
0,5849.41,3.07382,5.26427,5.26427,397.765,0,0,0.117018,0.15948,1.36287,GIFSOF_clean,397.765,291.8583577,0.15948,0.117018,2.7225,19.492,
0,2322.38,3.20702,6.0679,5.11035,584.771,0,0,0.188246,0.25802,1.37065,GIHPAQ_clean,584.771,426.6377266,0.25802,0.188246,4.60885,26.3016,
0,2356.77,3.28751,6.0987,5.1885,636.06,0,0,0.191865,0.25924,1.35116,GIHPEU_clean,636.06,470.7510583,0.25924,0.191865,4.552,26.016,
1617.32,5804.15,7.92596,10.59462,10.59462,0,0.547048,0.5418,0,0,0.990408,GIJXAA_clean,1617.32,1632.983578,0.5418,0.547048,2.7225,24.882,
0,1337.53,2.48549,3.91444,3.90014,10.314,0,0,0.0115318,0.02212,1.91817,GIKMOD01_clean,10.314,5.376999953,0.02212,0.0115318,3.61,26.144,
0,1345.8,2.51015,3.9282,3.91483,14.0885,0,0,0.0349772,0.06668,1.90638,GIKMOD02_clean,14.0885,7.390184538,0.06668,0.0349772,3.61,26.144,
0,1344.65,2.50215,3.92289,3.90677,13.701,0,0,0.0346119,0.06604,1.90802,GIKMOD03_clean,13.701,7.18074234,0.06604,0.0346119,3.61,26.144,
0,1351.19,2.53368,3.93179,3.92903,17.4106,0,0,0.0227409,0.04318,1.89878,GIKMOD05_clean,17.4106,9.169361379,0.04318,0.0227409,3.61,26.144,
0,1355.88,2.5601,3.96173,3.95762,20.4457,0,0,0.0356303,0.06742,1.89221,GIKMOD06_clean,20.4457,10.80519604,0.06742,0.0356303,3.61,26.144,
0,1350.9,2.56651,3.94198,3.93891,17.3637,0,0,0.0220515,0.04188,1.89919,GIKMOD08_clean,17.3637,9.142687146,0.04188,0.0220515,3.61,26.144,
0,1351.21,2.58011,3.94339,3.94339,17.3498,0,0,0.0119131,0.02262,1.89876,GIKMOD09_clean,17.3498,9.137437064,0.02262,0.0119131,3.61,26.144,
0,1357.96,2.59885,3.94696,3.94696,18.2835,0,0,0.0119937,0.02266,1.88932,GIKMOD10_clean,18.2835,9.677291301,0.02266,0.0119937,3.61,26.144,
0,1350.28,2.61268,3.92028,3.92028,14.7909,0,0,0.0118943,0.0226,1.90006,GIKMOD11_clean,14.7909,7.784438386,0.0226,0.0118943,3.61,26.144,
0,1346.61,2.57144,3.92332,3.92332,13.7077,0,0,0.0115891,0.02208,1.90524,GIKMOD12_clean,13.7077,7.194736621,0.02208,0.0115891,3.61,26.144,
0,1810.82,3.47181,3.78387,3.77533,1.72205,0,0,0,0,1.63861,GIKQIC_clean,1.72205,1.050921208,0,0,2.8561,27.716,
0,1493.45,2.4657,4.751,4.7408,219.437,0,0,0.13098,0.18942,1.44617,GIMHAM_clean,219.437,151.7366561,0.18942,0.13098,3.7249,22.581,
1310.1,1295.66,5.70228,8.71143,8.71143,0,0.312525,0.45268,0,0,1.44846,GIMSIG_clean,1310.1,904.4778592,0.45268,0.312525,2.8561,28.392,
0,1448.72,3.17204,4.94182,4.94182,285.565,0,0,0.105784,0.17296,1.63504,GIMSUS_clean,285.565,174.6532195,0.17296,0.105784,2.8561,33.5296,
0,1327.62,2.6465,3.80885,3.67034,6.04775,0,0,0,0,1.67581,GIMVAA_clean,6.04775,3.608851839,0,0,2.7225,22.572,
